x,y,z
-1.2024892307817936,7.110827896744013,-0.08819961331090247
-1.1024892292916775,7.210827898234129,-0.09111050724796949
-1.0024892278015614,7.310827899724245,-0.09327786328227045
-0.9024892263114452,7.410827901214361,-0.09411019332748713
-0.8024892248213291,7.510827902704477,-0.0949425233727039
-0.702489223331213,7.610827904194593,-0.09577485341792068
-0.6024892218410969,7.7108279056847095,-0.09660718346313735
-0.5024892203509808,7.810827907174826,-0.09743951350835413
-0.40248921886086464,7.910827908664942,-0.0982718435535708
-0.3024892173707485,8.010827910155058,-0.09910417359878758
-0.2024892158806324,8.110827911645174,-0.09993650364400439
-0.10248921439051628,8.21082791313529,-0.10076883368922103
-0.0024892129004001617,8.310827914625406,-0.10121115602817816
0.09751078858971596,8.410827916115522,-0.10125300817644307
0.19751079007983208,8.410827916115522,-0.09971271564068229
0.2975107915699482,8.410827916115522,-0.09862334909429549
0.3975107930600643,8.410827916115522,-0.09753398254790865
0.49751079455018044,8.510827917605639,-0.0977132324779662
0.5975107960402966,8.510827917605639,-0.09662386593157939
0.6975107975304127,8.610827919095755,-0.09680311586163692
0.7975107990205288,8.71082792058587,-0.0969823657916944
0.8975108005106449,8.810827922075987,-0.09716161572175194
0.997510802000761,8.910827923566103,-0.09734086565180948
1.0975108034908772,8.910827923566103,-0.09625149910542266
1.1975108049809933,9.010827925056219,-0.08740757016967818
1.2975108064711094,9.110827926546335,-0.0795640129283682
1.3975108079612255,9.110827926546335,-0.0739120417386877
1.4975108094513416,9.210827928036451,-0.06817087033450152
1.5975108109414577,9.310827929526567,-0.062429698930315275
1.6975108124315739,9.410827931016684,-0.05668852752612907
1.79751081392169,9.5108279325068,-0.05094735612194283
1.897510815411806,9.610827933996916,-0.042972687711914856
1.9975108169019222,9.710827935487032,-0.03482737131280855
2.0975108183920383,9.710827935487032,-0.030223404481560447
2.1975108198821545,9.710827935487032,-0.03060587382616142
2.2975108213722706,9.710827935487032,-0.02963685330972898
2.3975108228623867,9.710827935487032,-0.028632712574372686
2.497510824352503,9.710827935487032,-0.027592557059223293
2.597510825842619,9.710827935487032,-0.026552401544073883
2.697510827332735,9.710827935487032,-0.025512246028924487
2.797510828822851,9.710827935487032,-0.02447209051377508
2.8975108303129673,9.710827935487032,-0.023431934998625687
2.9975108318030834,9.810827936977148,-0.021558791001621357
3.0975108332931995,9.910827938467264,-0.01968564700461702
3.1975108347833157,10.01082793995738,-0.01781250300761272
3.2975108362734318,10.110827941447496,-0.015939359010608386
3.397510837763548,10.210827942937613,-0.014066215013604083
3.497510839253664,10.310827944427729,-0.01215553009887239
3.59751084074378,10.410827945917845,-0.010210996746828717
3.6975108422338963,10.410827945917845,-0.00924197623039627
3.7975108437240124,10.410827945917845,-0.00852856772756937
3.8975108452141285,10.410827945917845,-0.008003082222868059
3.9975108467042446,10.410827945917845,-0.007477596718166743
4.097510848194361,10.410827945917845,-0.006952111213465431
4.197510849684477,10.410827945917845,-0.006426625708764102
4.297510851174593,10.410827945917845,-0.005901140204062784
4.397510852664709,10.410827945917845,-0.005375654699361473
4.497510854154825,10.410827945917845,-0.004850169194660154
4.597510855644941,10.410827945917845,-0.003422064610659096
4.6975108571350574,10.410827945917845,-0.0007191672113020875
4.797510858625174,10.410827945917845,0.001983730188054869
4.89751086011529,10.410827945917845,0.00468662758741182
4.997510861605406,10.410827945917845,0.007389524986768784
5.097510863095522,10.410827945917845,0.010092422386125788
5.197510864585638,10.410827945917845,0.012795319785482744
5.297510866075754,10.410827945917845,0.0154982171848397
5.39751086756587,10.410827945917845,0.018201114584196654
5.497510869055986,10.410827945917845,0.02090401198355361
5.5975108705461025,10.410827945917845,0.02360690938291062
5.697510872036219,10.410827945917845,0.026309806782267575
5.797510873526335,10.410827945917845,0.029546947421423584
5.897510875016451,10.410827945917845,0.03417643072749269
5.997510876506567,10.410827945917845,0.034194518043513686
6.097510877996683,10.410827945917845,0.034445664442465954
6.197510879486799,10.410827945917845,0.034696810841418235
6.297510880976915,10.410827945917845,0.034947957240370496
6.3975108824670315,10.410827945917845,0.035199103639322764
6.497510883957148,10.410827945917845,0.03545025003827504
6.597510885447264,10.410827945917845,0.035701396437227306
6.69751088693738,10.410827945917845,0.03595254283617958
6.8073,10.3746,0.03620368923513185
6.8073,10.3746,0.03620368923513185
6.897510889917612,10.410827945917845,0.03645483563408412
6.997510891407728,10.410827945917845,0.03670598203303639
7.097510892897844,10.410827945917845,0.036957128431988666
7.19751089438796,10.410827945917845,0.037208274830940934
7.2975108958780766,10.410827945917845,0.03732629443427899
7.397510897368193,10.410827945917845,0.037318161413010566
7.497510898858309,10.410827945917845,0.03731002839174213
7.597510900348425,10.410827945917845,0.037301895370473695
7.697510901838541,10.410827945917845,0.037293762349205256
7.797510903328657,10.410827945917845,0.03725478064907073
7.897510904818773,10.410827945917845,0.037006999699553234
7.997510906308889,10.310827944427729,0.03533741735553099
8.097510907799006,10.310827944427729,0.035089636406013494
8.197510909289122,10.310827944427729,0.034841855456496006
8.297510910779238,10.210827942937613,0.035349610999116925
8.397510912269354,10.110827941447496,0.04019330815658076
8.49751091375947,10.01082793995738,0.04267180287869001
8.597510915249586,9.910827938467264,0.04515029760079932
8.697510916739702,9.810827936977148,0.047628792322908564
8.797510918229818,9.710827935487032,0.05010728704501781
8.897510919719934,9.610827933996916,0.05302027026440067
8.99751092121005,9.5108279325068,0.055632217127663613
9.097510922700167,9.410827931016684,0.05675143033910373
9.197510924190283,9.310827929526567,0.05787064355054379
9.297510925680399,9.210827928036451,0.05844716331365977
9.397510927170515,9.110827926546335,0.05626831693809521
9.497510928660631,9.010827925056219,0.0540894705625306
9.597510930150747,8.910827923566103,0.05336921796557559
9.697510931640863,8.810827922075987,0.055318563865502525
9.79751093313098,8.71082792058587,0.05726790976542945
9.897510934621096,8.610827919095755,0.05921725566535635
9.997510936111212,8.610827919095755,0.06068711725445727
10.097510937601328,8.610827919095755,0.06381200252923949
10.197510939091444,8.610827919095755,0.06769523784634245
10.29751094058156,8.510827917605639,0.0720085298324537
10.397510942071676,8.510827917605639,0.07589176514955667
10.497510943561792,8.510827917605639,0.0792429410955281
10.597510945051908,8.510827917605639,0.08252036021609328
10.697510946542025,8.510827917605639,0.0857977793366584
10.79751094803214,8.410827916115522,0.08799660929065545
10.897510949522257,8.410827916115522,0.09127402841122056
10.997510951012373,8.410827916115522,0.09455144753178568
11.097510952502489,8.410827916115522,0.09692133884290777
11.197510953992605,8.310827914625406,0.09409422979672973
11.297510955482721,8.310827914625406,0.09242440473833041
11.397510956972837,8.310827914625406,0.09075457967993107
11.497510958462954,8.310827914625406,0.08908475462153174
11.59751095995307,8.310827914625406,0.08741492956313239
11.697510961443186,8.21082791313529,0.0881104168921542
11.797510962933302,8.110827911645174,0.09813832215002356
11.897510964423418,8.010827910155058,0.10816622740789314
11.997510965913534,7.910827908664942,0.11819413266576256
12.09751096740365,7.810827907174826,0.1282220379236319
12.197510968893766,7.7108279056847095,0.13824994318150136
12.297510970383883,7.610827904194593,0.14772437768990143
12.397510971873999,7.510827902704477,0.15367282473099422
12.397510971873999,7.410827901214361,0.15710010252857498
12.297510970383883,7.310827899724245,0.16818594137703602
12.197510968893766,7.210827898234129,0.1796052176643858
12.197510968893766,7.110827896744013,0.18305218734378023
12.197510968893766,7.010827895253897,0.1859666675516879
12.197510968893766,6.910827893763781,0.18818850913130353
12.197510968893766,6.8108278922736645,0.1904103507109191
12.197510968893766,6.8108278922736645,0.1904103507109191
12.197510968893766,6.910827893763781,0.18818850913130353
12.297510970383883,7.010827895253897,0.17852685041521965
12.297510970383883,7.110827896744013,0.17507988073582506
12.397510971873999,7.210827898234129,0.16395465812373639
12.397510971873999,7.310827899724245,0.16052738032615563
12.497510973364115,7.410827901214361,0.15081539622824547
12.497510973364115,7.510827902704477,0.1473881184306647
12.59751097485423,7.610827904194593,0.13767613433275422
12.59751097485423,7.7108279056847095,0.13424885653517357
12.697510976344347,7.810827907174826,0.1241867446694035
12.797510977834463,7.910827908664942,0.11408958757226284
12.89751097932458,8.010827910155058,0.10995854164896081
12.997510980814695,8.010827910155058,0.10901345443970317
13.097510982304811,8.010827910155058,0.10597441602176623
13.197510983794928,8.110827911645174,0.1020426067362876
13.297510985285044,8.110827911645174,0.09900356831835067
13.39751098677516,8.110827911645174,0.09596452990041371
13.497510988265276,8.110827911645174,0.09292549148247688
13.597510989755392,8.110827911645174,0.08988645306453993
13.697510991245508,8.21082791313529,0.08595464377906134
13.797510992735624,8.21082791313529,0.0829156053611244
13.89751099422574,8.21082791313529,0.07987656694318745
13.997510995715857,8.21082791313529,0.07683752852525062
14.097510997205973,8.21082791313529,0.07730402993932628
14.197510998696089,8.21082791313529,0.07613911751956963
14.297511000186205,8.21082791313529,0.07336672616529563
14.397511001676321,8.21082791313529,0.07059433481102162
14.497511003166437,8.21082791313529,0.06782194345674772
14.597511004656553,8.21082791313529,0.0650495521024737
14.69751100614667,8.21082791313529,0.062277160748199695
14.797511007636786,8.21082791313529,0.05950476939392579
14.897511009126902,8.21082791313529,0.056732378039651775
14.997511010617018,8.21082791313529,0.05534536380100018
15.097511012107134,8.21082791313529,0.05691467524827442
15.19751101359725,8.110827911645174,0.05675847118706487
15.297511015087366,8.110827911645174,0.05869986120009386
15.397511016577482,8.110827911645174,0.06064125121312294
15.497511018067598,8.110827911645174,0.06258264122615194
15.597511019557714,8.110827911645174,0.06452403123918103
15.69751102104783,8.110827911645174,0.0664654212522101
15.797511022537947,8.110827911645174,0.06840681126523909
15.897511024028063,8.010827910155058,0.06559583937034728
15.997511025518179,8.010827910155058,0.06100050134914781
16.097511027008295,8.010827910155058,0.05640516332794816
16.19751102849841,8.010827910155058,0.051809825306748526
16.297511029988527,8.010827910155058,0.047214487285549056
16.397511031478643,8.010827910155058,0.04261914926434941
16.49751103296876,8.010827910155058,0.03856554478607632
16.597511034458876,8.010827910155058,0.03614821446343086
16.69751103594899,8.010827910155058,0.036240458286794536
16.797511037439108,8.010827910155058,0.03686800927706816
16.897511038929224,7.910827908664942,0.03732492580145311
16.99751104041934,7.810827907174826,0.04449469287892163
17.097511041909456,7.7108279056847095,0.04678270456492427
17.197511043399572,7.610827904194593,0.04386975150898696
17.29751104488969,7.510827902704477,0.040956798453049656
17.397511046379805,7.410827901214361,0.04250254482496674
17.49751104786992,7.310827899724245,0.044325792334818974
17.597511049360037,7.210827898234129,0.04614903984467128
17.697511050850153,7.110827896744013,0.04797228735452369
17.79751105234027,7.010827895253897,0.04590950038485464
17.897511053830385,6.910827893763781,0.03919089685248875
17.9975110553205,6.8108278922736645,0.03247229332012311
18.097511056810617,6.710827890783548,0.02575368978775721
18.197511058300734,6.610827889293432,0.020978557192201965
18.29751105979085,6.510827887803316,0.019613998729171182
18.397511061280966,6.4108278863132,0.018249440266140473
18.497511062771082,6.310827884823084,0.016884881803109812
18.597511064261198,6.210827883332968,0.015520323340079101
18.597511064261198,6.110827881842852,0.012994199432770432
18.697511065751314,6.0108278803527355,0.01040893815007664
18.79751106724143,5.910827878862619,0.00825263238276086
18.79751106724143,5.810827877372503,0.007212704575382521
18.79751106724143,5.710827875882387,0.006172776768004149
18.79751106724143,5.610827874392271,0.005132848960625793
18.897511068731546,5.510827872902155,0.0029765431933099916
18.997511070221663,5.410827871412039,0.0008202374259942318
19.09751107171178,5.310827869921923,-0.0013331030618907612
19.197511073201895,5.210827868431807,-0.0034517696899096723
19.29751107469201,5.1108278669416904,-0.005570436317928527
19.397511076182127,5.010827865451574,-0.007689102945947417
19.497511077672243,4.910827863961458,-0.009807769573966273
19.59751107916236,4.810827862471342,-0.011926436201985165
19.697511080652475,4.710827860981226,-0.014534159445182267
19.79751108214259,4.61082785949111,-0.017681696662279624
19.897511083632708,4.510827858000994,-0.02082923387937705
19.997511085122824,4.410827856510878,-0.023976771096474406
20.09751108661294,4.3108278550207615,-0.027124308313571828
20.09751108661294,4.210827853530645,-0.028763456616925212
20.09751108661294,4.110827852040529,-0.03120989538399132
20.09751108661294,4.010827850550413,-0.03365633415105743
20.197511088103056,3.910827849060297,-0.0342685842292463
20.197511088103056,3.810827847570181,-0.03311539838485825
20.197511088103056,3.7108278460800648,-0.03196221254047016
20.197511088103056,3.6108278445899487,-0.030809026696082095
20.297511089593172,3.5108278430998325,-0.028860898441369152
20.397511091083288,3.4108278416097164,-0.02691277018665618
20.497511092573404,3.3108278401196003,-0.024964641931943234
20.497511092573404,3.210827838629484,-0.029851770595639343
20.59751109406352,3.110827837139368,-0.0338884985559402
20.59751109406352,3.010827835649252,-0.039085757383520776
20.59751109406352,2.910827834159136,-0.04428301621110136
20.697511095553637,2.8108278326690197,-0.04695823420091865
20.797511097043753,2.7108278311789036,-0.04963345219073613
20.89751109853387,2.6108278296887875,-0.052308670180553414
20.997511100023985,2.5108278281986713,-0.05365602330210137
21.0975111015141,2.410827826708555,-0.05245612553535728
21.197511103004217,2.410827826708555,-0.04554686010183552
21.297511104494333,2.310827825218439,-0.041439700198445596
21.39751110598445,2.310827825218439,-0.0378340995708193
21.497511107474566,2.210827823728323,-0.03445300234234254
21.59751110896468,2.210827823728323,-0.03084740171471624
21.697511110454798,2.210827823728323,-0.027241801087089942
21.8293,2.3056,0.0013070874614898274
21.750318823529412,2.242176470588235,-0.023636200459463762
21.671337647058824,2.178752941176471,-0.027241801087089942
21.592356470588236,2.115329411764706,-0.03107190511386566
21.513375294117647,2.0519058823529415,-0.03490200914064137
21.43439411764706,1.9884823529411766,-0.03901506761750112
21.35541294117647,1.925058823529412,-0.040836752213178326
21.276431764705883,1.8616352941176473,-0.047746017646700084
21.197450588235295,1.7982117647058824,-0.056476967675898784
21.118469411764707,1.7347882352941177,-0.06520791770509778
21.03948823529412,1.671364705882353,-0.07211718313861953
20.96050705882353,1.6079411764705882,-0.07393886773429674
20.881525882352943,1.5445176470588238,-0.08266981776349544
20.802544705882354,1.481094117647059,-0.08957908319701718
20.723563529411763,1.4176705882352942,-0.0983100332262159
20.644582352941175,1.3542470588235296,-0.10597833272664191
20.565601176470587,1.2908235294117647,-0.10597833272664191
20.48662,1.2274,-0.10994804676469441
20.40763882352941,1.1639764705882354,-0.10943980309792424
20.328657647058822,1.1005529411764705,-0.11030772286093667
20.249676470588234,1.037129411764706,-0.11164917545980099
20.170695294117646,0.9737058823529412,-0.11117564262394915
20.091714117647058,0.9102823529411763,-0.11204356238696157
20.01273294117647,0.8468588235294119,-0.11291148214997401
19.93375176470588,0.7834352941176472,-0.11243794931412218
19.854770588235294,0.7200117647058824,-0.11377940191298652
19.775789411764706,0.6565882352941177,-0.11464732167599893
19.696808235294117,0.593164705882353,-0.11417378884014712
19.61782705882353,0.5297411764705884,-0.11504170860315954
19.53884588235294,0.4663176470588235,-0.1117733647997139
19.459864705882353,0.40289411764705885,-0.11135950544486503
19.380883529411765,0.3394705882352944,-0.10422544488905999
19.301902352941177,0.2760470588235293,-0.09963267426354105
19.22292117647059,0.21262352941176488,-0.09249861370773597
19.14394,0.1492,-0.08536455315193077
19.064958823529413,0.08577647058823556,-0.08536455315193077
18.985977647058824,0.022352941176470686,-0.07727778964753815
18.906996470588236,-0.04107058823529419,-0.06723835338509
18.828015294117648,-0.10449411764705907,-0.06165471163564973
18.74903411764706,-0.1679176470588235,-0.05624024521254342
18.670052941176472,-0.23134117647058794,-0.05065660346310336
18.59107176470588,-0.2947647058823528,-0.03965849529055669
18.512090588235296,-0.3581882352941177,-0.028660387118010125
18.433109411764704,-0.42161176470588213,-0.02329751981388838
18.354128235294116,-0.48503529411764745,-0.01766227894546376
18.275147058823528,-0.5484588235294119,9.18138616007166e-05
18.196165882352943,-0.6118823529411763,0.002078331737222529
18.11718470588235,-0.6753058823529412,0.02768244081816628
18.038203529411764,-0.7387294117647056,0.006174607033541132
17.959222352941175,-0.8021529411764701,0.04548305539848385
17.880241176470587,-0.8655764705882354,0.06328366997880142
17.80126,-0.9289999999999998,0.04177583619417624
17.72227882352941,-0.9924235294117647,0.07264976638011258
17.643297647058823,-1.0558470588235291,0.10669183254753102
17.564316470588235,-1.119270588235294,0.10669183254753102
17.485335294117647,-1.182694117647059,0.12513680503844526
17.40635411764706,-1.2461176470588233,0.12263724663356924
17.32737294117647,-1.3095411764705878,0.07137538374004646
17.248391764705882,-1.372964705882353,0.12013768822869125
17.169410588235294,-1.4363882352941175,0.06887582533517037
17.090429411764706,-1.4998117647058824,0.03589021181308762
17.011448235294118,-1.5632352941176468,-0.0001104652279902002
16.93246705882353,-1.6266588235294113,-0.041623087992079325
16.853485882352942,-1.6900823529411766,-0.03611114226906525
16.774504705882354,-1.7535058823529415,-0.02560074182090124
16.695523529411766,-1.816929411764706,-0.007199911408712248
16.616542352941178,-1.8803529411764703,0.010011676882971624
16.53756117647059,-1.9437764705882348,0.027223265174655512
16.458579999999998,-2.0072,0.027223265174655512
16.379598823529413,-2.0706235294117645,0.04667750771965007
16.30061764705882,-2.134047058823529,0.06736492562514537
16.221636470588237,-2.1974705882352943,0.0931255958511778
16.142655294117645,-2.2608941176470587,0.11888626607721087
16.06367411764706,-2.324317647058823,0.11888626607721087
15.984692941176469,-2.3877411764705885,0.1446469363032439
15.905711764705883,-2.451164705882353,0.17040760652927622
15.826730588235293,-2.5145882352941182,0.19188262279256993
15.747749411764705,-2.5780117647058827,0.1968069260968429
15.668768235294117,-2.641435294117647,0.22450498006307726
15.589787058823529,-2.7048588235294115,0.24979233796656208
15.51080588235294,-2.768282352941176,0.3128752986382199
15.431824705882352,-2.8317058823529404,0.3494632208732125
15.352843529411764,-2.8951294117647057,0.381462890881198
15.273862352941176,-2.95855294117647,0.45286846234951406
15.194881176470588,-3.0219764705882355,0.4922743638098432
15.1159,-3.0854,0.5567010433030455
15.1159,-3.0854,0.5567010433030455
15.017103267973857,-3.0652339869281047,0.5702585833730199
14.918306535947712,-3.045067973856209,0.5838161234429943
14.81950980392157,-3.0249019607843137,0.5620934059655361
14.720713071895425,-3.004735947712418,0.5756509460355104
14.621916339869282,-2.984569934640523,0.5892084861054849
14.523119607843137,-2.9644039215686275,0.5958119338736665
14.424322875816994,-2.944237908496732,0.5978104488560418
14.32552614379085,-2.9240718954248366,0.5146417599787109
14.226729411764707,-2.903905882352941,0.4807806119837479
14.127932679738562,-2.8837398692810456,0.4469194639887862
14.029135947712419,-2.8635738562091504,0.41305831599382314
13.930339215686274,-2.8434078431372547,0.3791971679988614
13.831542483660131,-2.8232418300653594,0.321600698908729
13.732745751633987,-2.8030758169934638,0.31563076563295817
13.633949019607844,-2.7829098039215685,0.31665439228001824
13.535152287581699,-2.7627437908496733,0.31689155490886095
13.436355555555556,-2.7425777777777776,0.31712871753770355
13.337558823529411,-2.7224117647058823,0.30626233535464337
13.238762091503268,-2.7022457516339866,0.3064994979834861
13.139965359477124,-2.6820797385620914,0.30673666061232874
13.041168627450979,-2.661913725490196,0.3037413884752102
12.942371895424836,-2.641747712418301,0.30024871888862625
12.843575163398693,-2.621581699346405,0.29339463111353553
12.744778431372549,-2.60141568627451,0.28990196152695147
12.645981699346406,-2.5812496732026142,0.28640929194036757
12.547184967320261,-2.561083660130719,0.28949344456081627
12.448388235294118,-2.5409176470588233,0.28949344456081627
12.349591503267973,-2.520751633986928,0.2931372838058227
12.25079477124183,-2.500585620915033,0.2988916705716273
12.151998039215686,-2.480419607843137,0.30433794516580426
12.053201307189543,-2.460253594771242,0.309784219759981
11.954404575163398,-2.4400875816993466,0.315230494354158
11.855607843137255,-2.419921568627451,0.31340101875320286
11.756811111111112,-2.3997555555555556,0.3188472933473798
11.658014379084968,-2.37958954248366,0.32526681903810295
11.559217647058823,-2.3594235294117647,0.3317317284888922
11.46042091503268,-2.3392575163398694,0.3381966379396817
11.361624183006535,-2.3190915032679738,0.33615180668485134
11.262827450980392,-2.2989254901960785,0.3401814147254294
11.164030718954248,-2.278759477124183,0.34421102276600746
11.065233986928105,-2.2585934640522876,0.3482406308065855
10.96643725490196,-2.238427450980392,0.3261873472072467
10.867640522875817,-2.2182614379084966,0.3147339308121996
10.768843790849672,-2.1980954248366014,0.3032805144171524
10.67004705882353,-2.1779294117647057,0.29182709802210527
10.571250326797387,-2.1577633986928104,0.28037368162705817
10.472453594771242,-2.137597385620915,0.25421300813746617
10.373656862745097,-2.1174313725490195,0.24413277321860494
10.274860130718954,-2.0972653594771242,0.2340525382997437
10.176063398692811,-2.0770993464052285,0.2255276915839799
10.077266666666667,-2.0569333333333333,0.22610727105197725
9.978469934640522,-2.036767320261438,0.22446350092723014
9.879673202614379,-2.016601307189543,0.2147600356081691
9.780876470588236,-1.9964352941176469,0.20374252842673357
9.682079738562091,-1.9762692810457516,0.20022555875372133
9.583283006535947,-1.9561032679738561,0.1981525021885782
9.484486274509804,-1.9359372549019607,0.1770243982361081
9.38568954248366,-1.9157712418300654,0.16842632113326378
9.286892810457516,-1.8956052287581697,0.16183015180267982
9.188096078431371,-1.8754392156862745,0.16485266684949232
9.089299346405229,-1.855273202614379,0.1678751818963048
8.990502614379086,-1.8351071895424835,0.15618492732664832
8.891705882352941,-1.8149411764705883,0.15474632699327345
8.792909150326796,-1.7947751633986928,0.15330772665989859
8.694112418300653,-1.7746091503267973,0.15186912632652375
8.59531568627451,-1.7544431372549019,0.15043052599314888
8.496518954248366,-1.7342771241830064,0.13184390446035105
8.397722222222223,-1.7141111111111111,0.13040530412697618
8.298925490196078,-1.6939450980392157,0.12896670379360134
8.200128758169935,-1.6737790849673202,0.12424003236709288
8.10133202614379,-1.6536130718954247,0.11899183627119395
8.002535294117648,-1.6334470588235295,0.10410463010201661
7.903738562091503,-1.6132810457516338,0.10247942938098163
7.804941830065359,-1.5931150326797385,0.0997343399344091
7.706145098039216,-1.572949019607843,0.09924942258745846
7.607348366013071,-1.5527830065359476,0.09876450524050787
7.5085516339869285,-1.5326169934640523,0.09092037096924335
7.409754901960785,-1.5124509803921569,0.09043545362229274
7.31095816993464,-1.4922849673202612,0.08995053627534214
7.212161437908496,-1.472118954248366,0.08946561892839153
7.113364705882352,-1.4519529411764704,0.08898070158144092
7.0145679738562094,-1.4317869281045752,0.08113656731017643
6.9157712418300665,-1.4116209150326797,0.08065164996322581
6.81697450980392,-1.391454901960784,0.0801667326162752
6.718177777777777,-1.3712888888888888,0.0796818152693246
6.619381045751634,-1.3511228758169935,0.079196897922374
6.520584313725491,-1.330956862745098,0.07135276365110949
6.421787581699347,-1.3107908496732028,0.06711896047197997
6.322990849673202,-1.2906248366013071,0.06109641390499564
6.224194117647059,-1.2704588235294116,0.061428675725521326
6.125397385620914,-1.2502928104575164,0.06328363347719484
6.026600653594771,-1.230126797385621,0.06367319868214187
5.9278039215686285,-1.2099607843137257,0.06435653304406756
5.829007189542484,-1.18979477124183,0.06503986740599325
5.730210457516339,-1.1696287581699345,0.06572320176791893
5.631413725490196,-1.1494627450980393,0.06640653612984461
5.532616993464053,-1.1292967320261438,0.06418691163073109
5.4338202614379085,-1.1091307189542485,0.06487024599265677
5.335023529411764,-1.0889647058823528,0.06555358035458246
5.236226797385621,-1.0687986928104576,0.06633680331990197
5.137430065359478,-1.048632679738562,0.0697443912122127
5.038633333333333,-1.0284666666666666,0.07320867234936036
4.939836601307189,-1.008300653594771,0.07661626024167109
4.841039869281046,-0.9881346405228757,0.08002384813398182
4.742243137254901,-0.9679686274509804,0.08343143602629254
4.643446405228758,-0.9478026143790852,0.08683902391860332
4.544649673202615,-0.9276366013071895,0.09030330505575093
4.4458529411764705,-0.9074705882352938,0.09369632138693176
4.347056209150326,-0.8873045751633986,0.09707605168372042
4.248259477124183,-0.8671385620915033,0.09707605168372042
4.14946274509804,-0.8469725490196081,0.10045578198050908
4.050666013071895,-0.8268065359477124,0.10215614535337048
3.9518692810457505,-0.8066405228758167,0.10405859342897944
