,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,13,7,16,16,3,19,13,33,12,5,4,1,4,3,7,9,7,16,16,7,7,2,7,8,8,7,6,7,7,14,13,16,15,27,35,13,4,4,16,8,22,17,19,25,20,28,40,37,32,33,32,23,23,29,22,27,30,8,31,12,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,9,12,21,19,14,6,9,8,14,14,4,18,14,28,28,19,11,6,10,17,20,16,14,23,14,10,12,17,8,4,2,9,18,9,9,24,35,24,14,32,40,26,9,4,3,10,16,10,15,24,33,38,39,37,46,66,75,76,78,86,84,80,77,56,41,35,11,29,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,4,4,8,8,6,5,10,17,15,15,16,15,11,8,14,5,14,8,15,20,19,33,30,18,11,19,24,26,39,44,34,24,21,18,25,45,50,31,3,21,13,23,14,30,22,15,18,17,15,17,8,7,17,19,19,23,29,56,58,51,52,68,91,99,99,99,99,99,96,99,99,99,92,46,17,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,85,63,50,35,17,6,6,6,5,6,14,24,28,18,8,11,13,9,6,4,3,2,8,13,9,18,22,22,19,21,17,19,51,70,63,64,59,37,27,51,78,55,17,11,20,33,27,27,19,19,44,32,19,12,20,18,3,11,23,33,61,88,91,88,79,68,78,82,69,70,75,71,66,99,99,99,92,83,98,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,99,100,100,100,99,99,99,99,52,62,77,49,20,10,8,9,7,9,18,17,13,12,19,25,8,19,5,15,8,5,6,18,19,19,36,37,40,50,51,54,67,83,87,75,72,46,49,39,64,59,46,40,40,42,46,33,16,45,15,49,52,58,58,52,61,66,68,81,96,99,99,88,70,66,75,77,99,99,99,99,100,99,99,99,89,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,27,23,42,52,80,99,99,99,100,100,100,100,100,99,99,56,52,72,73,51,23,16,16,14,7,8,9,19,23,15,10,11,10,7,4,10,15,5,20,15,38,59,64,80,94,81,62,69,89,94,97,99,91,46,45,87,99,88,58,42,51,56,42,14,14,54,78,80,86,81,69,80,87,85,85,99,99,100,99,99,99,99,99,100,100,100,100,100,100,100,100,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,32,58,44,38,39,22,24,56,73,70,83,69,99,99,99,100,100,100,100,99,96,60,66,65,81,52,30,20,19,14,10,20,14,20,26,21,5,13,5,14,13,11,11,16,35,61,78,92,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,76,61,75,81,60,34,47,75,77,69,77,83,80,95,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,99,95,45,33,38,35,37,32,42,64,29,63,35,30,63,74,66,80,97,66,99,99,99,99,100,100,100,99,74,72,52,77,65,49,31,20,9,17,26,18,19,20,8,9,7,14,10,5,10,25,46,64,71,83,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,99,83,61,68,81,74,64,78,99,99,99,100,100,100,100,100,100,100,100,100,100,99,99,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,20,10,23,25,43,58,49,45,22,61,71,31,27,15,13,53,41,85,56,30,31,27,38,34,66,87,54,91,99,99,99,99,100,100,99,99,66,58,70,69,47,20,9,16,19,11,18,15,11,10,22,20,11,16,29,46,68,82,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,89,77,83,80,99,99,99,100,100,100,100,100,100,100,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,48,39,27,18,31,80,40,33,12,31,38,94,72,55,58,73,67,56,63,16,55,85,37,80,67,37,38,46,39,37,31,59,62,50,69,99,99,99,99,99,100,100,99,99,71,80,62,33,14,10,12,13,11,7,10,10,20,19,23,44,63,76,93,99,100,100,100,100,100,100,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,48,56,39,29,29,31,41,46,43,29,42,64,99,53,45,99,99,43,99,64,76,70,35,29,72,86,28,99,99,43,62,54,45,33,40,33,31,46,32,70,60,65,58,63,99,99,99,99,99,100,100,99,89,82,57,30,21,20,17,12,10,12,12,14,21,44,74,90,99,99,100,100,100,100,100,99,99,99,99,96,90,99,99,99,99,99,99,99,99,100,100,100,100,99,99,100,100,100,100,100,100,100,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74,-1,48,28,32,52,49,33,27,33,38,37,38,38,32,31,41,42,25,61,42,63,55,65,81,80,63,73,35,40,26,35,38,18,21,42,99,72,67,42,26,29,23,26,42,42,33,37,48,89,76,54,91,88,62,99,99,99,99,100,100,99,99,71,33,20,23,24,18,19,22,15,12,27,64,87,84,89,81,99,99,100,99,99,99,62,47,69,99,99,99,99,99,66,65,99,99,99,99,99,100,100,100,100,100,100,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,92,60,50,74,46,79,56,27,40,33,21,23,25,21,25,31,32,25,26,31,29,30,52,60,54,61,65,62,67,66,39,34,44,56,24,11,42,61,63,58,99,74,25,26,24,29,36,45,50,35,35,27,47,62,83,99,99,99,87,99,99,99,99,100,100,99,75,34,14,18,20,13,16,21,21,26,46,81,82,63,99,99,57,99,99,99,99,46,94,74,74,91,89,92,99,99,99,99,99,88,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62,-1,33,21,28,47,53,68,67,74,99,65,78,93,68,43,37,28,20,26,24,21,27,32,28,33,36,23,20,25,30,28,18,23,40,51,49,34,37,56,47,96,66,32,40,59,69,77,99,58,20,31,23,35,33,29,33,27,32,33,40,37,37,73,61,44,87,99,81,99,99,99,99,84,82,43,15,10,18,22,17,20,15,40,73,93,77,99,100,100,99,99,99,99,89,99,99,80,64,67,59,52,80,98,99,99,99,99,99,60,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,99,99,99,99,97,99,99,82,99,99,71,81,99,99,99,99,99,99,99,99,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,-1,-1,-1,28,-1,18,17,24,50,92,73,36,29,30,39,57,74,71,45,99,99,49,80,58,31,23,30,22,17,16,22,24,24,28,30,43,39,19,21,14,15,15,10,15,19,23,10,18,59,91,62,75,79,50,30,47,72,53,87,35,31,14,34,39,33,30,26,31,30,28,39,52,39,24,25,29,25,59,40,99,99,99,99,73,89,47,17,10,20,21,20,28,27,39,83,99,97,99,100,100,100,99,60,20,53,92,78,44,30,32,38,43,48,56,57,58,99,99,99,99,99,58,76,59,99,100,99,99,99,99,99,99,99,99,99,99,99,99,99,90,79,74,72,43,28,58,68,62,69,88,97,99,99,87,87,81,45,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,-1,40,52,49,23,14,15,35,68,99,84,47,36,58,54,55,69,38,99,99,79,47,49,13,13,17,6,19,23,12,15,23,38,37,39,50,41,18,17,18,14,14,16,30,16,12,15,10,50,76,70,39,64,59,39,72,99,43,77,54,23,37,17,40,46,33,30,25,32,34,43,35,36,47,56,54,49,31,48,99,99,100,100,99,82,32,9,6,7,14,16,20,12,45,78,99,99,100,100,100,99,99,99,39,78,64,29,58,66,58,60,87,95,99,99,99,76,51,79,83,97,99,99,66,99,99,99,87,41,83,94,53,99,60,91,85,61,59,66,58,49,47,46,37,36,42,41,43,41,43,50,59,62,46,47,49,43,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,-1,27,43,47,16,30,22,40,73,99,92,45,40,59,43,74,73,87,99,99,51,91,46,8,18,25,18,8,14,23,42,23,43,49,34,35,31,15,14,21,15,20,21,36,23,9,12,11,19,31,43,43,38,35,42,99,96,57,85,70,29,74,59,33,20,35,30,50,35,46,56,60,56,45,69,75,81,72,54,62,99,100,99,92,57,6,18,14,7,15,8,10,28,59,79,99,100,100,100,99,99,29,99,67,47,34,68,93,99,99,99,99,99,99,99,99,99,99,76,36,65,87,94,74,99,86,99,36,35,21,82,99,99,99,99,94,47,31,46,44,32,29,30,34,42,38,23,6,6,13,23,28,23,17,28,38,49,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27,-1,34,32,16,19,19,19,41,55,57,51,50,49,57,99,99,98,77,99,99,69,88,46,20,8,16,19,19,14,15,32,35,15,31,17,10,11,9,10,12,22,29,12,21,14,11,14,19,14,16,24,25,30,55,46,62,33,68,32,29,44,19,21,43,19,29,41,60,38,38,57,66,68,56,37,57,72,76,51,98,99,99,99,80,26,17,9,18,13,20,12,22,42,70,97,99,100,100,100,99,99,99,99,52,34,70,99,99,99,99,99,99,99,99,99,99,99,99,99,90,48,69,96,99,99,99,64,56,67,76,99,99,100,100,99,93,55,36,39,34,20,14,13,13,20,24,9,14,4,6,14,14,3,5,21,26,30,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,-1,21,22,14,7,3,15,40,36,86,93,57,50,98,99,99,47,78,51,36,48,41,24,18,20,21,12,18,17,16,16,26,29,14,8,9,9,9,13,19,25,29,22,16,10,11,14,22,17,13,16,27,22,17,48,56,52,28,34,11,45,50,44,45,44,14,5,13,30,16,60,64,56,30,29,35,55,69,44,86,99,99,82,44,3,14,6,8,24,15,17,37,58,74,99,100,100,100,99,99,82,99,69,48,89,99,99,99,100,100,100,100,100,100,100,100,99,99,99,99,99,65,67,99,99,99,47,99,99,99,99,100,100,100,99,68,42,30,28,23,11,6,6,4,9,14,9,6,10,4,11,10,7,6,16,18,12,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
29,-1,7,11,11,3,8,24,53,41,89,95,61,60,92,99,99,94,99,61,17,25,15,8,7,17,25,18,12,16,12,21,18,16,15,8,12,10,10,14,17,16,16,16,13,4,11,10,20,18,11,12,24,20,44,27,49,29,19,12,13,14,9,8,25,32,37,47,43,92,41,63,54,31,67,54,29,82,91,44,66,72,62,42,13,13,5,7,22,19,10,23,55,68,65,65,99,100,99,99,99,39,99,43,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,99,99,99,96,57,68,89,99,58,99,99,86,89,99,99,99,74,42,24,18,20,17,5,6,7,5,8,15,8,9,6,7,18,12,12,15,14,22,28,26,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
